ev_id,severity_class,invest_type_binary,visual_condition,light_conditions,sky_conditions,person_involved,pilot_hours_bracket,year,month,combined_text,acft_make,acft_model,crew_age_mean,finding_description_agg,occurrence_description_agg,employment_qoq_pct,fuel_cost_qoq_pct,operating_revenue_qoq_pct,load_factor_qoq_pct,employment_bracket,fuel_bracket,revenue_bracket,loadfactor_bracket,_source
20050111004189I,2.0,,Unknown,Daylight,UNK,Other,Unknown,2005,1,"(-23) PASSENGER ^PRIVACY DATA OMITT^ ACCUSED OF RINGING HIS CALL BUTTON EXCESSIVELY THEREBY INTERFERING WITH THE FL

(-23) PASSENGER ^PRIVACY DATA OMITT^ ACCUSED OF RINGING HIS CALL BUTTON EXCESSIVELY THEREBY INTERFERING WITH THE FLIGHT ATTENDANTS DUTIES, FAR 121.580. THIS INCIDENT IS NOT IN ANY VIOLATION OF ANY SPECIFIC REGULATORY COMPLIANCE. IN CAPTAIN ^PRIVACY D^ NARRATIVE THE PASSENGER ^PRIVACY DATA OMITT^ WAS NOT INDICATED AS BEING DRUNK OR ABUSIVE OR DISORDERLY. IN CAPTAIN ^PRIVACY D^ NARRATIVE ^PRIVACY DAT^ APPEARS TO BE DISSATISFIED WITH THE SERVICE. ^PRIVACY DAT^ DID NOT VIOLATE ANY SPECIFIC REGULATION BY RINGING HIS CALL BUTTON EXCESSIVELY, THERBY INTERFERING WITH THE FLIGHT ATTENDANTS ABILITY TO PERFORM THEIR DUTIES AND RESPONSIBILITIES. PART OF A FLIGHT ATTENDANTS DUTY IS TO ANSWER THE CALL BUTTON. WHAT IS EXCESSIVELY IS A MATTER OF OPTION, NOT A REGULATORY STANDARD. THIS INCIDENT IS AN AIR CARRIER CUSTOMER RELATION PROBLEM NOT A FAR VIOLATION. INJURY SUMMARY NOT KNOWN BY ASI.",BOEING,737824,,"Miscellaneous, Other;Cntl Intfr By Passen",,0.3209111384438357,-7.194244604316536,1.9814661829971492,-4.917377398720701,stable,strong_decline,mild_growth,mild_decline,ASIAS
20050114000919I,2.0,,VMC,Daylight,UNK,Unknown,2000-5000,2005,1,"(-23) DURING FLIGHT, BOTH LEFT AND RIGHT GENERATOR BUS TIES ILLUMINATED ALONG WITH THE BATTERY BUS TIE ANNUNCIATOR.

(-23) DURING FLIGHT, BOTH LEFT AND RIGHT GENERATOR BUS TIES ILLUMINATED ALONG WITH THE BATTERY BUS TIE ANNUNCIATOR. LANDING GEAR HAD TO BE PUMPED DOWN UPON RETURN TO FMN. GEAR WAS CONSIDERED UNSAFE AND AN EMERGENCY WAS DECLARED. LANDED SAFELY AND DEBOARDED THE AIRCRAFT.",BEECH,1900D,,"OPDEF, Other Than Pi;2460",,0.3209111384438357,-7.194244604316536,1.9814661829971492,-4.917377398720701,stable,strong_decline,mild_growth,mild_decline,ASIAS
20050124000779I,2.0,,Unknown,Night,UNK,PIC,Unknown,2005,1,"(-23) AT 1902E, TRANSWORLD EXPRESS AIRLINES FLIGHT 3639, A JS41, LANDED ON RUNWAY 28R AFTER DECLARING AN EMERGENCY

(-23) AT 1902E, TRANSWORLD EXPRESS AIRLINES FLIGHT 3639, A JS41, LANDED ON RUNWAY 28R AFTER DECLARING AN EMERGENCY DUE TO AN ICING CONDITION, WHICH WOULD NOT ALLOW THE AIRCRAFT TO MAINTAIN ALTITUDE. THE ARFF RESPONDED AND THE AIRCRAFT TAXIED TO THE RAMP WITHOUT INCIDENT. CORRECTION TO FLIGHT NUMBER FOUND ON LOG PAGE 136849, PROPER FLIGHT NUMBER WAS 3629, ORF TO PIT. SUBMISSION OF THIS REPORT COMPLETES THIS INCIDENT.",JETAIR,JETSTM4101,,"Miscellaneous, Other;Other, Miscellaneous",,0.3209111384438357,-7.194244604316536,1.9814661829971492,-4.917377398720701,stable,strong_decline,mild_growth,mild_decline,ASIAS
20050202004199I,2.0,,Unknown,Daylight,UNK,Maintenance,Unknown,2005,2,"(-23) UALA B-747, N118UA ENROUTE TO TOKYO JAPAN FROM GATE C18, WAS TAXIING TO 32L WHEN THE #4 ENGINE STRUCK A CITY

(-23) UALA B-747, N118UA ENROUTE TO TOKYO JAPAN FROM GATE C18, WAS TAXIING TO 32L WHEN THE #4 ENGINE STRUCK A CITY VEHICLE PARKED AT A12. TWO ELECTRICIANS WERE WORKING ON THE TAXIWAY LIGHTS AND WERE OUT OF THE VEHICLE. NO INJURIES REPORTED. THE DRIVER OF THE CITY VEHICLE DID NOT CONTACT FAA OR CITY OPS TOWER THAT THEY WERE WORKING ON TAXIWAY LIGHTS AT A12. BOTH OCCUPANTS WERE OUT OF THE VEHICLE AND COULD NOT YIELD TO APPROACHING AIRCRAFT.",BOEING,747422,,"Miscellaneous, Other;Unsafe Acts By Third",,-0.6283819721575545,-4.316546762589912,1.9814661829971492,-2.537657755462075,stable,mild_decline,mild_growth,mild_decline,ASIAS
20050209004359I,2.0,,VMC,Night,UNK,Unknown,5000+,2005,2,"(-23) ^PRIVACY DATA OMITTED^ AIRCRAFT WAS ON APPROACH TWENTY MILES OUT FROM CMI, WHEN THE CREW HEARD A LOUD BANG, F

(-23) ^PRIVACY DATA OMITTED^ AIRCRAFT WAS ON APPROACH TWENTY MILES OUT FROM CMI, WHEN THE CREW HEARD A LOUD BANG, FOLLOWED BY A LEFT ENGINE CHIP DETECTOR ANNUNCIATION AND LEFT ENGINE ITT INDICATION OFF SCALE HIGH. ENGINE WAS SECURED, CREW DECLARED AN EMERGENCY AND THE AIRCRAFT LANDED IN CMI WITHOUT INCIDENT. THIS INCIDENT IS CLOSED WITH THIS REPORT.",SAAB,340B,,"OPDEF, Other Than Pi;7200",,-0.6283819721575545,-4.316546762589912,1.9814661829971492,-2.537657755462075,stable,mild_decline,mild_growth,mild_decline,ASIAS
20050211004919A,2.0,,VMC,Daylight,UNK,PIC,Unknown,2005,2,"(-23) DURING APPROACH TO LAX, AE30 WAS 7 MILES IN TRAIL OF B747. AE30 ENCOUNTERED JOLT OF TURBULENCE CAUSING THE FL

(-23) DURING APPROACH TO LAX, AE30 WAS 7 MILES IN TRAIL OF B747. AE30 ENCOUNTERED JOLT OF TURBULENCE CAUSING THE FLIGHT ATTENDANT'S HEAD TO COME IN CONTACT WITH OVERHEAD BIN CAUSING A MOMENTARY LOSS OF ORIENTATION. A DEAD-HEADING FLIGHT ATTENDANT ASSUMED DUTIES FOR A MOMENT UNTIL ASSIGNED FLIGHT ATTENDANT WAS ABLE TO RESUME HIS DUTIES.",SAAB,340B,,"Miscellaneous, Other;Inadeq Space Ac/Wke",,-0.6283819721575545,-4.316546762589912,1.9814661829971492,-2.537657755462075,stable,mild_decline,mild_growth,mild_decline,ASIAS
20050318014129I,2.0,,Unknown,Unknown,UNK,Other,Unknown,2005,3,"(-23) PASSENGER ^PRIVACY DATA OMITTED^ SMOKED IN THE AIRCRAFT LAVATORY ON CONTINENTAL AIRLINES FLIGHT 1504 WHILE ON

(-23) PASSENGER ^PRIVACY DATA OMITTED^ SMOKED IN THE AIRCRAFT LAVATORY ON CONTINENTAL AIRLINES FLIGHT 1504 WHILE ON DESCENT INTO THE CLEVELAND HOPKINS AIRPORT AREA, WHILE SEATBELT SIGN WAS OFF, BUT NO SMOKING SIGN WAS ON. CABIN PERSONEL SMELLED THE SMOKE AND CONFRONTED INDIVIDUAL WHO ADMITTED TO SMOKING IN THE LAVATORY. POLICE MET THE FLIGHT AND PERSON WAS REMOVED FROM AIRCRAFT FOR PROCESSING WITHOUT INCIDENT.",,,,"Miscellaneous, Other;Cntl Intfr By Passen",,0.04081410535481389,10.769230769230752,1.9814661829971492,8.677966101694935,stable,strong_growth,mild_growth,strong_growth,ASIAS
20050318004739I,2.0,,VMC,Daylight,UNK,Unknown,Unknown,2005,3,"(-23) ON TAKEOFF ROLL AT ONT (RUNWAY 26R) PILOT ABORTED TAKEOFF AT APPROXIMATELY 80KTS. REVERSE THRUST AND LIGHT BR

(-23) ON TAKEOFF ROLL AT ONT (RUNWAY 26R) PILOT ABORTED TAKEOFF AT APPROXIMATELY 80KTS. REVERSE THRUST AND LIGHT BRAKING USED TO STOP AIRCRAFT. AIRCRAFT TAXIED CLEAR OF RUNWAY AND SHUT DOWN ENGINE. AIRCRAFT WAS TOWED TO GATE AND ALL PASSENGERS DEPLANED AIRCRAFT THROUGH JETWAY. FOUR PASSENGERS CLAIMED INJURIES.",BOEING,7373H4,,"OPDEF, Other Than Pi;3417",,0.04081410535481389,10.769230769230752,1.9814661829971492,8.677966101694935,stable,strong_growth,mild_growth,strong_growth,ASIAS
20050224004579I,2.0,,VMC,Daylight,UNK,Unknown,Unknown,2005,2,"(-23) THE PILOT OF AIR WISCONSIN FLIGHT 5528, A BAE 146, ADVISED ATC THAT HE WAS ABORTING THE TAKE-OFF. ANOTHER AIR

(-23) THE PILOT OF AIR WISCONSIN FLIGHT 5528, A BAE 146, ADVISED ATC THAT HE WAS ABORTING THE TAKE-OFF. ANOTHER AIRCRAFT ADVISED THAT FIRE WAS PRESENT IN THE LEFT ENGINE OF FLIGHT 5528. AFTER ABORTING THE TAKEOFF THE PILOT SHUT THE NO 1 LEFT ENGINE DOWN FIRST AND THEN THE OTHER ENGINES. THE AIRCRAFT WAS TOWED TO THE GATE. CONTRACT MAINTENANCE STATED THAT THE ENGINE HAD LOCKED UP INTERNALLY AND THE INNER ROTOR STAGE BLADES WERE BLUE AND DAMAGED. MOLTEN METAL WAS FOUND IN THE TAILCONE. THE FIRE BLOWOUT DISC HAD ALSO BLOWN.",BAG,BAE146200A,,"OPDEF, Other Than Pi;7230",,-0.6283819721575545,-4.316546762589912,1.9814661829971492,-2.537657755462075,stable,mild_decline,mild_growth,mild_decline,ASIAS
20050303003589I,2.0,,Unknown,Night,UNK,Unknown,5000+,2005,3,"(-23) AIRCRAFT WAS ENROUTE FROM CVG-CRW WHEN IT RECEIVED A SEVERE LIGHTNING STRIKE. THE CREW ELECTED TO RETURN TO C

(-23) AIRCRAFT WAS ENROUTE FROM CVG-CRW WHEN IT RECEIVED A SEVERE LIGHTNING STRIKE. THE CREW ELECTED TO RETURN TO CVG UPON INSPECTION. THE RADOME SUFFERED DAMAGE AS WELL AS DAMAGE TO THE FRAME AT F.S. 169. THERE WERE NO INJURIES.",CNDAIR,CL6002B19,,"Miscellaneous, Other",,0.04081410535481389,10.769230769230752,1.9814661829971492,8.677966101694935,stable,strong_growth,mild_growth,strong_growth,ASIAS
20050306034169A,2.0,,VMC,Night,UNK,CoPilot,Unknown,2005,3,"(-23) THIS ACCIDENT WAS NOT REPORTED TO THE FAA. THE BOSTON FSDO ONLY LEARNED OF THIS ACCIDENT AFTER AN NTSB REPORT

(-23) THIS ACCIDENT WAS NOT REPORTED TO THE FAA. THE BOSTON FSDO ONLY LEARNED OF THIS ACCIDENT AFTER AN NTSB REPORT WAS RELEASED. DELTA AIRLINES FLIGHT 2054 WAS TAXIING TO THE RUNWAY WHEN THE FIRST OFFICER YELLED ""STOP THE AIRCRAFT."" THE CAPTAIN ABRUPTLY STOPPED SERIOUSLY INJURING ONE FLIGHT ATTENDANT, AND MINOR INJURIES WERE INCURRED BY TWO FLIGHT ATTENDANTS AND A PASSENGER.",BOEING,757232,,"Pilot Induced;Other, Miscellaneous",,0.04081410535481389,10.769230769230752,1.9814661829971492,8.677966101694935,stable,strong_growth,mild_growth,strong_growth,ASIAS
20050323003919I,2.0,,IMC,Daylight,UNK,Unknown,Unknown,2005,3,"(-23) N708EV, WAS BEING OPERATED BY ATLANTIC SOUTHEAST AIRLINES AS DELTA FLIGHT 4182 FROM ATL TO OMA. THE CREW DECL

(-23) N708EV, WAS BEING OPERATED BY ATLANTIC SOUTHEAST AIRLINES AS DELTA FLIGHT 4182 FROM ATL TO OMA. THE CREW DECLARED AN EMERGENCY AFTER RECEIVING A MAC TRIM AND STAB TRIM 1 AND 2 FAIL WARNINGS IN FLIGHT. THE CREW FOLLOWED THE QRH RESET PROCEDURE, WHICH WAS UNSUCCESSFUL. THE AIRCRAFT LANDED AT OMAHA, NE., WITHOUT INCIDENT WITH EMERGENCY EQUIPMENT STANDING BY. AFTER LANDING ATLANTA SOUTHEAST AIRLINES MAINTENANCE CONTROL HAD THE CREW PERFORM A SPOST TEST AND SYSTEM RESET. THE FAIL INDICATIONS CLEARED.",CNDAIR,CL6002C10,,"OPDEF, Other Than Pi;2200",,0.04081410535481389,10.769230769230752,1.9814661829971492,8.677966101694935,stable,strong_growth,mild_growth,strong_growth,ASIAS
20050322010329I,2.0,,Unknown,Daylight,UNK,Other,Unknown,2005,3,"(-23) ON 3/22/05, ^PRIVACY DATA O^ WAS SMOKING DURING FLIGHT ON AIR TRAN FLIGHT 390 FROM FLL TO ROC. THE AIRCRAFT L

(-23) ON 3/22/05, ^PRIVACY DATA O^ WAS SMOKING DURING FLIGHT ON AIR TRAN FLIGHT 390 FROM FLL TO ROC. THE AIRCRAFT LANDED AT ROC WITHOUT INCIDENT. THERE WAS NO DAMAGE AND NO INJURIES. THIS INCIDENT IS CONSIDERED CLOSED.",BOEING,717200,,"Miscellaneous, Other;Cntl Intfr By Passen",,0.04081410535481389,10.769230769230752,1.9814661829971492,8.677966101694935,stable,strong_growth,mild_growth,strong_growth,ASIAS
20050315009569A,0.0,,Unknown,Daylight,UNK,PIC,<500,2005,3,"(-23) A/C N50TC, B-737-700 WHILE TAXIING FROM PARKING SPOT STRUCK THE RUDDER OF A G-IV, N874C CAUSING A ONE FOOT BY

(-23) A/C N50TC, B-737-700 WHILE TAXIING FROM PARKING SPOT STRUCK THE RUDDER OF A G-IV, N874C CAUSING A ONE FOOT BY ONE FOOT DAMAGE TO THE RUDDER. WINGLET CAP ON B-737 DAMAGED AND THE A/C FERRIED FOR MAINTENANCE WITH RESTRICTION. THE RUDDER ON THE G-IV HAD TO BE REPLACED BEFORE FURTHER FLIGHT. BOTH AC HAD PASSENGERS ON BOARD READY FOR FLIGHT.",BOEING,73772T,,Pilot Induced;Taxi/Park Without Pr,,0.04081410535481389,10.769230769230752,1.9814661829971492,8.677966101694935,stable,strong_growth,mild_growth,strong_growth,ASIAS
20050315003449I,2.0,,VMC,Daylight,UNK,Unknown,Unknown,2005,3,"(-23) N912UA, BEING OPERATED AS UNITED AIRLINES FLIGHT 310 DEPARTED DEN ENROUTE TO BWI. THE PILOT STATED 30 MINUTES

(-23) N912UA, BEING OPERATED AS UNITED AIRLINES FLIGHT 310 DEPARTED DEN ENROUTE TO BWI. THE PILOT STATED 30 MINUTES INTO THE FLIGHT, JUST AFTER LEVELING OFF, THE CREW RECEIVED AN OVERHEAT WARNING ON THE NUMBER 2 ENGINE. THE CREW WENT THRU THEIR CHECKLIST AND ISOLATED A LOOP AS BEING FAULTY. SIX MINUTES LATER B LOOP INDICATED AN OVERHEAT WARNING. THE CREW SHUT DOWN THE ENGINE. THE AIRCRAFT DIVERTED TO LNK. AT TOUCHDOWN THE CREW RECEIVED LIGHTS AND AURAL FIRE WARNING. AT THIS TIME BOTH FIRE BOTTLES WERE DISCHARGED IN THE NUMBER TWO ENGINE. THE AIRCRAFT STOPPED ON THE RUNWAY WHERE THE FIRE DEPARTMENT DID AN INSPECTION FOR ANY INDICATIONS OF FIRE. FINDING NO INDICATION, THE AIRCRAFT TAXIED TO THE GATE.",BOEING,737522,,"OPDEF, Other Than Pi;2610",,0.04081410535481389,10.769230769230752,1.9814661829971492,8.677966101694935,stable,strong_growth,mild_growth,strong_growth,ASIAS
20050312008059I,2.0,,Unknown,Daylight,UNK,Unknown,Unknown,2005,3,"(-23) THIS INCIDENT WAS BROUGHT TO ATTENTION OF AWP-23 BY NTSB, WHO REQUESTED LOGISTICS AND TRANSPORTATION ASSISTAN

(-23) THIS INCIDENT WAS BROUGHT TO ATTENTION OF AWP-23 BY NTSB, WHO REQUESTED LOGISTICS AND TRANSPORTATION ASSISTANCE IN A VISIT WITH AM AIR FRANCE OPERATIONS REPRESENTATIVE SEVERAL DAYS AFTER THE INCIDENT. A PASSENGER OBSERVED SMOKE COMING FROM UNDER THE SEAT STRUCTURE FOR SEATS 64K AND 64L. A FLIGHT ATTENDANT WAS NOTIFIED, AND A PORTABLE HALON FIRE EXTINGUISHER WAS DIRECTED AT THE SOURCE OF SMOKE, AFTER WHICH THERE WAS NO FURTHER INDICATION OF SMOKE OR FIRE. THE TECHNICIAN RESPONDING TO THE LOG BOOK DISCREPANCY INDICATES THE SOURCE OF SMOKE WAS A READING LIGHT GENERATOR MADE BY PGA ELECTRIC, PART NUMBER P78147-B, SERIAL NUMBER 20001224. THE UNIT'S LOCATION WAS UNDER THE SEAT STRUCTURE ASSEMBLY FOR SEATS 64K AND 64L. HE EXAMINED THE IMMEDIATE AREA, AND DID NOT OBSERVE ANY SCORCHING OR FIRE DAMAGE ON NEARBY CARPET OR SURROUNDING STRUCTURE. HE REMOVED THE PART AND RETURNED THE AIRCRAFT TO SERVICE.",BOEING,747400,,"OPDEF, Other Than Pi;3320",,0.04081410535481389,10.769230769230752,1.9814661829971492,8.677966101694935,stable,strong_growth,mild_growth,strong_growth,ASIAS
20050510008229I,2.0,,VMC,Daylight,UNK,Unknown,Unknown,2005,5,"(-23) NO INJURIES OR FATALITIES. ON FLIGHT #814, FROM HOUSTON, TX (HOU) TO NEW ORLEANS, LA (MSY), ON LANDING THE #3

(-23) NO INJURIES OR FATALITIES. ON FLIGHT #814, FROM HOUSTON, TX (HOU) TO NEW ORLEANS, LA (MSY), ON LANDING THE #3 MAIN WHEEL ASSEMBLY CAME OFF THE AXLE. AFTER FLIGHT #814 ARRIVED IN MSY AND WHILE THE PILOT WAS BREAKING, THE #3 MAIN WHEEL ASSEMBLY CAME OFF THE AXLE. PILOT TAXIED TO THE GATE.",BOEING,7373H4,,Improper Maintenance;3246,,-0.27996077023666466,16.541353383458635,10.731772397886985,8.660540239487634,stable,strong_growth,strong_growth,strong_growth,ASIAS
20050517008529I,2.0,,VMC,Daylight,UNK,Unknown,5000+,2005,5,"(-23) AIRCRAFT DIVERTED INTO MDT ENROUTE FROM SYR TO IAD. LOSS OF #1 HYDRAULIC SYSTEM, CRACKED HYDRAULIC LINE. PIC

(-23) AIRCRAFT DIVERTED INTO MDT ENROUTE FROM SYR TO IAD. LOSS OF #1 HYDRAULIC SYSTEM, CRACKED HYDRAULIC LINE. PIC DECLARED AN EMERGENCY. ARFF RESPONDED, AIRCRAFT LANDED AND PASSENGERS DEPLANED WITHOUT INCIDENT.",CNDAIR,CL6002B19,,"OPDEF, Other Than Pi;2910",,-0.27996077023666466,16.541353383458635,10.731772397886985,8.660540239487634,stable,strong_growth,strong_growth,strong_growth,ASIAS
20050428007989I,2.0,,IMC,Unknown,UNK,Unknown,Unknown,2005,4,"(-23) 04-28-2005--FLIGHT 8278--MD-11 MILITARY CHARTER: TODAY AT 0822 LOCAL TIME A WORLD AIRWAYS MD-11 PASSENGER FLI

(-23) 04-28-2005--FLIGHT 8278--MD-11 MILITARY CHARTER: TODAY AT 0822 LOCAL TIME A WORLD AIRWAYS MD-11 PASSENGER FLIGHT FROM SEOUL TO SEATTLE DIVERTED INTO ANCHORAGE, ALASKA DUE TO LIGHT SMOKE AND SMELL IN THE COCKPIT. MAINTENANCE REMOVED THE PANEL HOLDING THE COCKPIT DOOR LOCKING SOLENOID AND FOUND ABOUT ONE INCH OF THE PLASTIC WIRE MESHING ON ONE OF THE WIRES MISSING AND THE ENDS MELTED FROM HEAT. IT IS SUSPECTED THAT THE DOOR LATCH DID NOT COMPLETELY EXTEND WHEN THE DOOR WAS CLOSED AND THE SOLENOID OVERHEATED AND MELTED THE PLASTIC WIRE MESHING ON ONE OF THE WIRES CAUSING THE LIGHT HAZE OF SMOKE AND SMELL IN THE COCKPIT. NTSB INSPECTOR ^PRIVACY DAT^ WAS ON-SCENE, TOOK PHOTOS OF THE WIRES, AND DECIDED THIS WOULD BE AN INCIDENT. THIS INCIDENT REPORT WILL BE AMENDED TO INCLUDE THE NTSB INCIDENT REPORT ONCE IT IS AVAILABLE.",DOUG,MD11,,"OPDEF, Other Than Pi;5250",,-1.002326288654054,23.25581395348837,10.731772397886985,7.722494744218644,mild_decline,strong_growth,strong_growth,strong_growth,ASIAS
20050430019209I,2.0,,Unknown,Daylight,UNK,Unknown,Unknown,2005,4,"(-23) FLIGHT 1205 DEPARTED ON 04/30/05, FROM CLE AND WHILE ENROUTE TO TPA, THE 1ST CLASS CABIN FLIGHT ATTENDANT REP

(-23) FLIGHT 1205 DEPARTED ON 04/30/05, FROM CLE AND WHILE ENROUTE TO TPA, THE 1ST CLASS CABIN FLIGHT ATTENDANT REPORTED THAT AN OVEN STARTED TO EMIT A SMOKE. THE AIRCRAFT DIVERTED TO ORF AND LANDED UNEVENTFULLY ON RUNWAY 23 AND TAXIED TO THE GATE. AN ON-CALL MECHANIC QUESTIONED THE FLIGHT ATTENDANTS AND LEARNED THAT THERE WAS NOT ANY VISIBLE SMOKE, ONLY HOT FUMES FROM AN OVERHEATED OVEN. THERE WAS NOT ANY FOOD PRODUCT IN THE OVEN AT THE TIME THE FUMES WERE NOTICED BY THE FLIGHT ATTENDANT. THE MECHANIC PERFORMED AN INSPECTION AND OPERATED THE VARIOUS SYSTEMS ON THE AIRCRAFT. ONE FLIGHT ATTENDANT WAS SHAKEN UP BUT NOT INJURED AND REMAINED AT ORF. A REPLACEMENT FLIGHT ATTENDANT WAS FLOWN IN. THE OVEN WAS DEFERRED PER THE MINIMUM EQUIPMENT LIST, AND ALL BUT 2 PASSENGERS REBOARDED FOR THE CONTINUATION FLIGHT TO TPA.",BOEING,7373TO,,"OPDEF, Other Than Pi;2530",,-1.002326288654054,23.25581395348837,10.731772397886985,7.722494744218644,mild_decline,strong_growth,strong_growth,strong_growth,ASIAS
20050412006559I,2.0,,VMC,Daylight,UNK,Unknown,Unknown,2005,4,"(-23) N368CA WAS BEING OPERATED AS DELTA CONNECTION FLIGHT 5866, BY COMAIR, INC. DURING DESCENT INTO OMA, THE CREW

(-23) N368CA WAS BEING OPERATED AS DELTA CONNECTION FLIGHT 5866, BY COMAIR, INC. DURING DESCENT INTO OMA, THE CREW RECEIVED A SPOILERON AND FLIGHT SPOILER CAUTION MESSAGE. THE AIRCRAFT LANDED WITHOUT INCIDENT. AFTER CONTACTING MAINTENANCE CONTROL THE PILOT RESET THE SPOILER SLAT CONTROL UNIT IN ACCORDANCE WITH THE FAULT ISOLATION MANUAL, AND THE MESSAGE WAS CLEARED. NO FURTHER DISCREPANCY WAS NOTED.",CNDAIR,CL6002C10,,"OPDEF, Other Than Pi;2760",,-1.002326288654054,23.25581395348837,10.731772397886985,7.722494744218644,mild_decline,strong_growth,strong_growth,strong_growth,ASIAS
20050412005789I,2.0,,VMC,Daylight,UNK,Unknown,Unknown,2005,4,"(-23) AT 0902E, TRANSWORLD EXPRESS AIRLINES FLIGHT 3519, AN E145, WAS TAXIING FOR DEPARTURE WHEN THE PILOT REPORTED

(-23) AT 0902E, TRANSWORLD EXPRESS AIRLINES FLIGHT 3519, AN E145, WAS TAXIING FOR DEPARTURE WHEN THE PILOT REPORTED A FIRE WARNING INDICATION. THE ARFF RESPONDED, THE PASSENGERS WERE DEPLANED ON TAXIWAY VICTOR AND BUSSED TO THE TERMINAL. NO EVIDENCE OF FIRE WAS FOUND AND THE AIRCRAFT TAXIED TO THE RAMP WITHOUT INCIDENT.",EMB,EMB145,,"OPDEF, Other Than Pi;2610",,-1.002326288654054,23.25581395348837,10.731772397886985,7.722494744218644,mild_decline,strong_growth,strong_growth,strong_growth,ASIAS
20050511014449I,2.0,,VMC,Daylight,UNK,Unknown,Unknown,2005,5,"(-23) ASOA FLT 4562 LANDING AT RWY 1 @CAK BLEW INBD RT MLG TIRE ON TOUCH DOWN. TIRE FRAGMENTS OPENED A 6 IN. GASH O

(-23) ASOA FLT 4562 LANDING AT RWY 1 @CAK BLEW INBD RT MLG TIRE ON TOUCH DOWN. TIRE FRAGMENTS OPENED A 6 IN. GASH ON THE RT INBD FLAP BOTTOM. AIRCRAFT TAXIED TO THE GATE ON ITS OWN POWER, NO INJURIES REPORTED.",CNDAIR,CL6002B19,,"OPDEF, Other Than Pi;3244",,-0.27996077023666466,16.541353383458635,10.731772397886985,8.660540239487634,stable,strong_growth,strong_growth,strong_growth,ASIAS
20050425006079I,2.0,,VMC,Daylight,UNK,Unknown,Unknown,2005,4,"(-23) ON APRIL 25, 2005, AT 0740 EDT, NORTHWEST 1049, N88934E, A DC-9 DEPARTED KPIT FOR KDTW AND RETURNED TO LAND @

(-23) ON APRIL 25, 2005, AT 0740 EDT, NORTHWEST 1049, N88934E, A DC-9 DEPARTED KPIT FOR KDTW AND RETURNED TO LAND @ KPIT INDICATING A COMPRESSOR STALL. THE AIRCRAFT TAXIED TO THE RAMP UNASSISTED (LOG PAGE 3095845). PRELIMINARY INSPECTION BY JET CARE, A CONTRACT MAINTENANCE FACILITY @ KPIT, FOUND METAL SHAVINGS IN THE OIL. NWAA DISPATCHED A MAINTENANCE TEAM TO KPIT FOR AN ENGINE CHANGE. THIS OFFICE INTERVIEWED THE NWAA INSPECTOR WHO INSPECTED THE ENGINE CHANGE. NWAA INSPECTOR ^PRIVACY DATA OMITTED^ STATED, ""THE CHANGE WAS BROUGHT ABOUT BY METAL FOUND IN THE OIL FROM THE 13TH STAGE."" ENGINE SWAP WAS COMPLETED ON APRIL 27, 2005, AND THE AIRCRAFT WAS R.T.S. ON THAT DATE. FLIGHT CREW ACTIONS OR LACK OF ACTIONS DID NOT CONTRIBUTE TO THIS INCIDENT. ^PRIVACY DATA OMITTED^                                                                                       SUBMISSION OF THIS REPORT CLOSES THIS INCIDENT.",DOUG,DC931,,"OPDEF, Other Than Pi;7200",,-1.002326288654054,23.25581395348837,10.731772397886985,7.722494744218644,mild_decline,strong_growth,strong_growth,strong_growth,ASIAS
20050512007369I,2.0,,VMC,Daylight,UNK,Unknown,2000-5000,2005,5,"(-23) CREW EXPERIENCED MASTER CAUTION ILLUMINATION FOLLOWED BY ILLUMINATION OF DC ESSENTIAL BUS CAUTION MESSAGE. CA

(-23) CREW EXPERIENCED MASTER CAUTION ILLUMINATION FOLLOWED BY ILLUMINATION OF DC ESSENTIAL BUS CAUTION MESSAGE. CAPTAIN ELECTED TO DIVERT TO MDT AND COMPLETED AN UNEVENTFUL EMERGENCY LANDING. TAXI TO GATE WAS ACCOMPLISHED UNDER AIRCRAFT'S OWN POWER.",CNDAIR,CL6002B19,,"OPDEF, Other Than Pi;2460",,-0.27996077023666466,16.541353383458635,10.731772397886985,8.660540239487634,stable,strong_growth,strong_growth,strong_growth,ASIAS
